Mean_IP,Std_IP,Ex_Kurt_IP,Skew_IP,Mean_DM_SNR,Std_DM_SNR,Ex_Kurt_DM_SNR,Skew_DM_SNR,Class
106.828125,45.78518274,0.507350152,0.315390332,10.09615385,38.98265138,3.933973601,14.80327057,0
106.953125,42.58866842,0.419904953,0.873690532,1.540133779,11.20637486,13.23397756,242.0184093,0
111.4609375,43.9198315,0.241592513,0.504809886,1.607023411,16.43766224,11.95311368,150.9961696,0
92.3359375,44.17866378,0.403327183,0.52559156,2.314381271,19.61442273,9.18318191,88.17255569,0
127.25,47.19921212,-0.112759085,0.230996173,2.280936455,13.28311491,10.16482714,141.7007632,0
87.4296875,62.669356,0.877099282,-0.113678614,1.334448161,14.10692033,13.49709956,199.5401832,0
45.546875,57.13947565,2.159587874,3.647239022,7.132107023,32.50110787,5.512261065,31.21090444,1
88.5234375,50.73044033,1.165919766,0.944145383,108.0234114,66.29243353,-0.64040431,-0.835324546,1
128.2421875,53.51310384,0.020638571,-0.288760486,0.703177258,11.18212067,18.18365599,353.6758372,0
50.0625,60.16549442,1.926926518,2.924904194,69.12625418,67.68154044,0.907627901,-0.0152805,1
108.7890625,57.30478442,0.350768669,-0.474729301,7.779264214,35.31671946,4.810001572,22.97893959,0
24.7578125,30.23624328,6.465642517,45.32426718,113.7090301,85.28956551,0.027521155,-1.326408834,1
118.3984375,56.67097194,-0.154719171,-0.654944883,0.929765886,11.84155783,15.20620871,261.71179,0
123.796875,48.91436384,0.144773309,-0.332363815,2.956521739,19.00725392,8.1534843,74.82498178,0
94.453125,42.98998055,0.656485743,0.942793631,1.681438127,15.83336165,12.26457144,166.6789079,0
118.8828125,50.14379652,0.077970923,-0.026159842,4.006688963,25.81070055,7.100489951,52.20467122,0
7.4609375,30.83268921,6.353851274,41.47422668,150.826087,74.73355025,-0.43213181,-1.030554963,1
143.90625,51.88726323,0.0071787,-0.341686991,4.823578595,25.03829467,6.425474309,44.8907847,0
61.484375,35.89067262,2.766948448,9.599166836,24.45986622,56.93554616,2.413603211,4.952572917,1
31.578125,43.34303746,3.62537295,13.25024776,75.03010033,68.23007823,0.634230044,-0.405640647,1
134.78125,50.63409448,-0.036204441,-0.217422272,8.85451505,35.11463174,4.311669007,18.62418877,0
66.3828125,41.0769326,2.312837653,7.79448798,7.407190635,36.72125293,5.141094862,25.64543499,1
21.7265625,32.54461237,5.72888015,33.54114171,159.1346154,84.21124957,-0.477637589,-1.313405271,1
123.0703125,44.22354145,0.136260968,0.500931195,1.327759197,13.32760351,13.67799901,221.1229652,0
36.03125,33.43252007,4.252095822,21.2237428,30.01588629,57.267216,2.134946094,4.008527087,1
118.1875,48.19941487,0.286781224,0.151899588,2.324414716,13.82009731,9.172350421,117.7755079,0
37.9453125,33.07243674,4.64393735,24.69773167,57.50919732,75.38492581,1.188096123,0.197899545,1
76.96875,36.17555664,0.71289786,3.388718563,2.399665552,17.57099693,9.414652256,102.7229747,0
113.9609375,43.39578075,0.429613924,0.844673365,1.591973244,14.41962161,10.60045484,129.6958697,0
131.7734375,51.92305227,-0.083370438,-0.502095292,4.964046823,27.32872253,6.627192487,46.27117972,0
133.2421875,46.75029179,-0.055746015,0.156694631,1.077759197,11.07679821,14.4983225,266.5665156,0
76.6171875,38.16004969,1.72805597,5.587436324,13.74080268,47.20351626,3.643666489,12.48082938,1
68.7109375,40.50793756,2.150269126,6.459922466,42.65384615,63.04141212,1.675482143,1.952082522,1
125.1640625,58.00980215,0.012868643,-1.000745593,15.66053512,50.34363667,3.22985103,9.294382662,0
110.1328125,42.72136671,0.414037135,1.371338233,1.001672241,13.77889171,15.28872515,243.3787729,0
107.7578125,48.53313077,0.311860462,0.110853623,2.459866221,14.9366856,9.215724916,108.3314565,0
64.75,37.355346,2.700921964,9.75913666,33.52006689,63.08915308,1.852955233,2.402569575,1
122.703125,45.76952442,-0.038028212,0.06567838,1.722408027,14.52416506,12.08147372,170.310704,0
98.515625,50.3891085,0.367874413,-0.126132917,2.816053512,21.81300761,8.376984813,72.48830917,0
78.046875,36.40009001,0.860088944,3.14129784,1.497491639,14.70151724,11.52391143,146.5140074,0
39.078125,36.33967558,4.164490187,18.16470068,92.64799331,65.21835465,0.573204141,0.011578999,1
59.828125,43.63325663,3.10892124,10.29571775,135.6061873,82.11909898,-0.461862745,-0.940914998,1
107.7421875,38.34694538,0.32171481,1.043842351,2.313545151,23.00104368,9.859931592,95.41420905,0
119.2421875,40.90609408,0.268153124,0.469147211,2.183110368,18.4775218,9.30952144,91.22848707,0
46.5703125,29.19778555,4.654369547,29.26685,21.29180602,56.49477704,2.739057795,6.384247223,1
128.546875,48.63011852,0.025494892,-0.086114056,3.815217391,19.33333205,6.892684283,56.53795261,0
77.4609375,40.54220454,2.135287566,5.697781332,1.044314381,11.21225184,18.34357426,375.3974277,1
151.515625,45.12967157,-0.123411338,0.004552348,2.56187291,15.87088428,8.711719597,93.191431,0
113.1328125,55.54831387,0.201859216,-0.440315798,3.431438127,19.19146135,7.532239679,67.40550346,0
18.4765625,29.7163583,5.9729128,38.46719303,78.36705686,71.63865489,0.617794791,-0.386980701,1
53.5859375,37.68154541,2.988958521,10.74878445,32.97826087,65.39939959,2.042710545,3.116334488,1
33.3203125,33.01868164,4.647928345,24.50116729,139.1722408,72.7871118,-0.31980499,-0.787785556,1
101.546875,51.30817725,0.326426159,-0.132630129,0.802675585,12.27082325,16.97627133,305.6644666,0
67.6875,41.47622625,1.570719175,4.742252088,28.18645485,60.71798274,2.254384215,3.935413256,1
127.6640625,45.83228211,-0.000257319,-0.010671565,0.887123746,11.71668627,16.6685778,308.1188714,0
91.296875,33.88292328,0.901498805,3.695525235,3.658862876,21.59808489,6.835760502,51.32505238,0
13.78125,26.97045186,6.831869497,52.2196243,101.5091973,57.07523711,1.089747043,0.440002234,1
118.21875,49.06213177,0.26611092,-0.106734659,1.251672241,10.83245953,14.48326006,279.3864621,0
97.9921875,43.23184158,0.388256439,0.643392119,1.344481605,13.10703536,12.94810387,191.5854625,0
65.21875,48.50820444,1.903969885,4.238163188,39.68561873,70.81057089,1.714942713,1.618266353,1
8.2265625,32.5579327,5.896484313,35.28723836,184.5259197,62.91485857,-1.019263452,0.176960674,1
94.5859375,35.77982308,1.187308683,3.68746932,6.071070234,29.76039993,5.318766827,28.69804799,1
67.171875,38.3534364,2.213705405,9.130930749,8.37541806,34.43590378,4.81411156,23.64356824,1
33.9140625,36.06895032,4.643580714,23.49087056,57.13043478,69.03956292,1.317854382,0.817816318,1
106.546875,49.65566738,0.326909988,0.112339799,2.276755853,16.30338911,9.299481768,100.7780015,0
48.3125,31.36148862,3.634014344,18.55715856,85.37123746,86.66999636,0.491667511,-1.207753263,1
40.3671875,35.58108501,3.839410853,17.94680712,18.14046823,46.31754222,3.179053913,10.18303009,1
119.875,45.75017076,0.332089178,0.377847079,3.316053512,18.22450415,7.651184838,70.80494473,0
129.46875,76.69734936,-0.021890095,-1.433829828,149.4732441,42.67617571,-0.145077171,0.999936038,0
144.8984375,49.9660572,-0.040258007,-0.237821554,2.489966555,15.80003809,8.573577815,90.36407292,0
98.828125,44.22847453,1.01242898,1.526599702,16.86204013,51.1758415,3.084054387,8.372713105,1
48.8046875,31.8134353,3.15342787,16.26118785,9.649665552,38.64829635,4.27320931,17.84728062,1
12.46875,34.58954356,5.750408523,32.97831184,129.7909699,63.51032717,-0.077222142,-0.285142167,1
23.7578125,39.25273599,4.48359576,20.20811097,160.1563545,84.54152253,-0.202564378,-1.548287382,1
29.578125,42.28449209,3.872871981,14.28549012,149.638796,74.70846325,-0.426967836,-0.984551471,1
25.1171875,36.65583623,4.903291898,24.37947791,124.0468227,66.08940039,-0.095570431,-0.261301947,1
107.9296875,50.58195448,0.320398557,0.277613139,2.022575251,19.80655592,10.47225116,113.0115374,0
65.2265625,35.69690437,2.291890704,10.11847881,15.51505017,48.87242564,3.185366727,9.164035552,1
59.3671875,38.20562604,2.731383921,10.86421106,35.94983278,61.94343486,1.804810358,2.408786192,1
26.859375,26.33786912,6.856928736,51.99356481,115.9021739,87.30678407,-0.067089321,-1.300859747,1
108.7421875,49.22766722,0.213368952,0.184532007,2.014214047,18.60342954,9.778886277,99.23500029,0
132.4140625,46.74941967,-0.227629633,0.366542276,1.871237458,17.27778579,11.21566444,139.4504771,0
10.984375,29.47191045,6.330570288,43.08600693,92.37876254,57.57735396,1.07537358,0.63000038,1
125.796875,56.54939204,0.222746924,-0.582206232,1.142140468,11.85911712,13.77815301,228.8116074,0
68.171875,39.00923556,1.890852823,5.974870302,7.306856187,32.44494158,5.093572586,27.16879704,1
129.0546875,50.14686378,0.041854979,-0.375044104,2.867892977,17.15420732,8.01456317,78.22859669,0
149.1328125,52.21056692,-0.212140979,-0.373199776,3.998327759,25.23617534,7.008865662,51.32437041,0
94.5234375,51.04929677,0.406695407,-0.317954221,2.871237458,21.74737463,8.415049083,73.05479743,0
140.53125,53.24089381,0.04966506,-0.589685971,1.956521739,14.23488282,9.96027412,123.9735842,0
138.953125,51.51089984,-0.005120013,-0.20251807,67.84280936,86.00099385,0.505032049,-1.683726735,0
118.1953125,51.36770912,0.155527808,-0.048672422,36.16304348,67.88042313,1.514739181,0.631103897,1
130.578125,48.74561028,-0.100089046,-0.065201069,18.43394649,48.37105555,2.582806358,5.682744142,0
24.953125,30.35849844,6.592260045,46.09974488,47.05351171,61.68625828,1.505857193,1.832977269,1
122.8828125,44.62843493,0.198375695,-0.020463575,3.361204013,22.99385478,7.335245383,55.87978522,0
100.9375,54.56343069,0.453628401,-0.406630775,85.00083612,88.00389072,0.45129296,-1.382968547,1
68.015625,31.88994365,2.649018545,14.11623269,4.068561873,24.74060036,7.272359922,56.66859151,1
24.1328125,30.82317794,6.257434127,41.92342777,92.59782609,57.70332348,0.951039989,0.825567594,1
101.0078125,41.5616064,0.247110802,0.527799075,2.153846154,19.59876993,9.595103422,94.06356535,1
138.1796875,48.07163171,-0.15290576,0.397027151,2.076923077,14.39263454,10.46423306,138.3456772,0
96.015625,41.8008643,0.424244807,1.127660711,4.321906355,23.60256679,7.150580862,56.26837847,0
141.2734375,49.44768619,0.176000876,-0.075656916,5.269230769,28.05324172,5.39681723,28.62408464,0
107.1875,54.25370811,0.283090138,-0.091216814,1.162207358,13.87107779,14.30485331,218.8827786,0
110.578125,50.3761801,0.108347847,-0.068180199,1.850334448,15.53521757,10.8946755,137.7391877,0
88.25,39.04604653,0.57152249,1.47049275,4.650501672,25.66972355,6.217865152,40.9873884,0
138.46875,49.15837567,-0.103322272,-0.339977714,1.586120401,12.27793142,12.24462186,192.2444591,0
129.1015625,45.73357626,0.12586458,0.149425617,1.931438127,13.92635845,10.51466176,140.6093076,0
63.6171875,37.80503461,2.541497624,9.008706645,23.5367893,54.96080529,2.597359761,6.045306323,1
46.2734375,31.46469123,3.667177223,21.17597987,77.08026756,79.94717264,0.615688179,-0.93197616,1
126.5546875,45.01333285,0.380317761,0.308553175,4.983277592,28.88093517,5.938614333,34.91794317,1
61.921875,48.35975363,1.952635992,4.118813652,38.60367893,72.19585115,1.575609859,0.916430576,1
96.15625,35.60469542,0.602159276,2.283624032,2.946488294,17.83153644,8.253636684,80.22695221,0
57.265625,34.56775149,2.602551079,10.98865798,19.17558528,57.08473083,2.918643281,7.086953376,1
12.1171875,28.23800107,7.525027544,57.17523165,123.6220736,68.76162825,0.047998738,-0.562968091,1
76.0390625,39.01390024,1.434969928,4.490879432,8.325250836,39.12464514,4.763161186,21.51571145,1
76.8359375,44.27008325,1.883284618,4.619828099,1.822742475,14.56557142,12.68602242,182.2400012,1
60.2109375,50.80041405,2.021413855,4.14043647,23.73411371,55.5738793,2.424503025,5.009978722,1
84.4765625,50.00702526,1.212789004,2.359105176,8.35367893,35.96427754,4.4263579,19.06763528,1
53.2890625,37.33487653,3.650844163,16.00945257,33.41471572,62.53835145,1.997741111,3.013134748,1
125.15625,50.23638458,-0.108407305,-0.431259477,2.328595318,14.83577497,8.774459166,99.83719244,0
129.640625,53.47162425,-0.130509736,-0.246101116,2.734113712,16.07958489,8.133500252,83.78165217,0
87.9609375,46.01857681,1.003119908,1.809878054,2.482441472,16.38552647,8.925998872,95.75676672,0
137.546875,51.36980804,-0.174958562,-0.122366299,2.882107023,21.46390719,8.664965173,80.40178923,0
125.25,53.91558796,-0.015381845,-0.392471694,1.795986622,14.48665112,11.70013479,161.4754879,0
101.109375,44.96478385,0.46684233,0.650444999,4.303511706,22.90227211,5.918597012,38.15288961,1
71.703125,40.93771171,2.19313368,6.936617628,22.97157191,50.99425367,2.68847042,6.795146855,1
89.8359375,45.549214,1.208151489,2.514956561,3.89548495,26.66781181,7.326969664,54.73208775,1
112.8828125,52.40879296,0.241419528,-0.310060484,12.63879599,42.69215815,3.337903161,9.959742604,0
102.2421875,47.69659089,0.324490819,0.048223715,2.75083612,14.78303933,8.263152544,94.94059352,0
42.2421875,29.15629919,4.261947535,25.05911295,67.02675585,79.26204974,0.858547728,-0.532012073,1
24.3359375,36.94025526,4.578984354,21.07219852,122.5083612,65.61393188,-0.057971939,-0.245258513,1
113.8515625,47.07757724,0.14332815,-0.050858481,3.184782609,18.57647492,7.441731249,64.2486025,0
114.2265625,46.3816058,0.416414227,0.215440332,16.86371237,53.30781429,3.069775149,7.992743548,1
68.359375,31.90849573,2.165211405,9.422734163,11.73662207,41.62216612,4.044943826,16.25307424,1
27.84375,40.45858946,4.389795732,19.11953438,94.38043478,54.4937932,1.310102109,1.083522105,1
131.1484375,49.44158325,-0.09059694,-0.273492016,1.902173913,13.34039664,11.62761183,175.0966728,0
96.6796875,38.56709527,0.59480517,1.523007235,70.40301003,71.4418499,0.20044232,-1.644414315,1
110.3046875,50.49173178,0.16461491,0.316167009,2.260869565,16.16627153,8.612176844,88.44001255,0
66.0859375,33.80759607,2.382131399,10.54549866,18.16889632,55.74309414,2.993356094,7.536158187,1
119.8203125,44.31076929,-0.145557511,0.050026209,2.50083612,16.46245854,8.154928636,81.10544806,0
91.5625,40.51518812,1.223065542,3.486076514,6.498327759,32.41362327,5.559204264,31.57352327,1
36.1484375,26.54803719,5.311764159,37.79143518,36.48996656,66.52720217,1.825383751,2.138702083,1
122.734375,52.64763236,0.002583546,-0.385996938,2.189799331,14.4658494,10.23668668,133.9522022,0
107.7734375,47.27202113,0.032848202,-0.048931153,21.5367893,56.50985782,2.27650373,3.300283082,0
103.578125,45.16663754,0.552354568,0.777646322,21.82107023,51.1771769,2.398916373,4.759216603,1
121.2421875,45.54629274,0.320767815,0.614311005,1.928929766,13.34745849,10.85677255,150.5869716,0
53.796875,35.2245829,2.537610881,10.33296117,12.57023411,41.06244837,3.874826932,15.44939361,1
42.2109375,35.01822123,4.385239948,20.81496821,32.83026756,63.10692302,1.98200815,2.898798361,1
20.8203125,30.28134574,5.964328192,37.73553526,99.72491639,63.79196761,0.847683514,0.028599962,1
136.171875,45.35021868,-0.04758983,-0.09682132,4.863712375,25.86019761,6.187387769,40.72131285,0
77.859375,45.07437159,1.73082618,3.978892072,1.336956522,12.14258952,15.41355777,267.4616709,1
92.640625,42.67532483,0.414992216,0.673645315,2.130434783,13.24504237,9.903123142,135.8578215,0
130.2265625,47.15105627,0.000401493,0.02598997,9.474080268,38.78031985,4.101769556,15.87789874,0
46.171875,36.15831279,3.294612925,13.59033242,14.00501672,43.68747295,3.424030632,11.5640852,1
134.0546875,42.52082368,-0.44919097,0.807616804,2.66722408,19.69583838,9.074480484,89.40957529,0
125.8203125,37.87921462,0.079600546,1.271121792,4.4590301,27.83721482,6.611384036,44.06997225,0
77.984375,37.42262525,1.06864223,2.953030566,1.435618729,11.38685957,13.58720152,244.4614268,0
94.2734375,45.70177015,0.848295565,1.228826612,1.513377926,11.39305317,12.9445117,229.4149822,0
121.0703125,53.19674326,0.201988515,-0.198606271,1.989130435,11.70415909,11.56912068,199.1412317,0
61.4609375,33.78537552,2.5395019,11.25504878,9.411371237,39.40788342,4.610876928,21.09971602,1
9.6796875,34.18674213,5.675513634,34.09198751,121.6998328,43.77870048,0.667756531,0.631393344,1
37.3359375,27.64882382,4.967325025,32.75392671,64.1229097,91.89896905,1.04253464,-0.621374164,1
128.6328125,49.01018247,0.013153635,0.016636661,2.02090301,16.00367008,10.26664538,124.6348695,0
128.15625,53.38252838,0.016829306,-0.558991494,7.084448161,31.54929877,4.728046059,22.37161391,0
117.7265625,50.21729577,-0.123946967,-0.376634436,2.177257525,14.4446939,9.399154501,112.445658,0
114.2890625,45.10996154,0.161360426,0.084419076,3.143812709,18.1677722,7.859491656,73.64585786,0
86.9765625,48.25752287,1.664957245,3.479541913,22.90384615,55.94717963,2.621128662,6.138580656,1
24.609375,40.82340673,4.288720043,18.15569373,89.41889632,58.4027157,0.727091967,0.545543042,1
146.4140625,55.15992762,-0.153022924,-0.297829265,98.15635452,85.14129394,0.076009666,-1.495042212,0
123.5625,55.55160186,0.030084208,-0.54103849,9.012541806,37.00050632,4.16005962,16.30949301,0
123.296875,44.24070513,0.246796639,0.820516955,0.902173913,12.92160419,16.78265432,298.6883148,0
98.5859375,42.8289708,0.371875654,0.565669745,2.252508361,18.11228778,9.982083814,109.6624223,0
101.1015625,47.02822288,0.4067084,0.064950177,0.908862876,10.58296835,16.47837713,326.6423647,0
86.3828125,46.73364037,1.373406293,2.470420164,27.23829431,59.92469554,2.167198236,3.4831756,1
140.1875,43.25537358,-0.028988733,0.392165021,4.174749164,20.98244364,6.575948562,50.24212519,0
80.1640625,39.65274607,0.86231416,2.061727083,2.071906355,17.86651115,9.888736388,105.0186225,0
22.5,31.25374978,5.482057061,32.58985477,28.64214047,53.79601038,2.105287475,4.180367265,1
120.546875,50.87113919,-0.057962209,-0.241425621,0.637959866,10.40742903,20.60540855,459.1656832,0
29.125,32.61278507,5.023833497,28.86991113,71.7048495,72.3372167,0.635524785,-0.512419219,1
168.796875,46.22015243,-0.888020113,0.848485867,56.91889632,89.71180694,1.121139672,-0.499956324,0
88.4375,37.81177685,0.689215581,2.035293755,2.415551839,18.02795281,8.828613361,86.79989428,1
91.25,41.68464196,0.493899367,1.004298684,5.581939799,24.5507966,4.778941621,24.75422029,0
13.9765625,32.9406343,5.461851458,31.02640461,175.7842809,45.47368992,-0.590940053,0.826186564,1
38.4921875,32.06024507,4.626391357,25.06651792,102.3938127,77.06008772,0.259072872,-0.887048348,1
95.3828125,49.74200958,0.553215631,0.345959466,21.2048495,57.57489533,2.585874536,5.19176814,1
55.3359375,30.24826373,3.465647217,17.60217583,64.85953177,82.16119445,0.921124947,-0.550780603,1
135.125,49.97311777,-0.171624999,-0.113219707,1.14632107,9.983489456,16.47231872,365.1986034,0
130.296875,49.4090641,-0.017516538,-0.079880707,3.379598662,23.40917948,7.579672701,59.75933871,0
86.6796875,43.20245465,0.263564626,0.606125456,1.859531773,18.47212492,10.42016431,111.4556109,0
84.515625,38.75725424,1.108953491,3.364441065,16.84698997,48.21089227,2.882236481,7.399262069,1
127.5859375,46.18873093,0.034216034,-0.221619632,2.611204013,19.81288325,8.920285204,86.84669138,1
115.8984375,43.96337962,0.240004364,0.033288917,2.030936455,16.38081142,9.699714025,105.3912286,0
122.140625,46.66816607,0.293062495,0.060214063,2.642140468,17.40408104,8.154531085,77.13212868,0
78.0,83.79690851,1.070876299,-0.632872049,158.9331104,77.06197094,-1.227875829,-0.062562216,1
106.671875,41.35330046,0.420093235,0.781941293,2.903010033,17.35934274,7.99972221,77.2891029,1
117.2578125,45.87963977,0.367297514,0.127428584,2.659698997,16.46325841,8.505550438,87.9801589,0
41.3203125,32.3964537,3.888586052,19.89897188,12.45986622,44.0085606,3.882441397,14.73798107,1
120.4296875,52.59272817,0.20037713,-0.266309545,25.49414716,56.59684747,2.040079709,2.783292819,0
132.6640625,56.39374374,-0.153433889,-0.682348594,3.18729097,16.53126274,7.62037474,75.8111878,0
106.125,44.82605269,0.315306231,0.408819258,2.505016722,16.15929715,9.512310595,111.3568643,0
103.859375,35.46427216,1.396708211,4.715823254,17.25167224,51.62967282,3.166081538,9.150102861,1
123.21875,41.99068675,0.378667375,0.66472584,6.29264214,29.79110066,5.41689496,31.2897419,0
126.40625,48.06171773,0.172157428,0.100895558,1.41638796,11.04212967,13.98503022,261.5635467,0
83.078125,37.21277699,0.734418156,2.713111233,1.557692308,14.1447669,11.73491727,159.8168356,0
74.578125,40.47368153,0.732779857,1.810725713,5.614548495,27.36510403,5.547135031,32.22747329,0
125.828125,45.79183698,0.174644378,0.375699605,1.848662207,14.8360496,10.77193818,135.2428265,0
110.5390625,52.94246617,0.534283803,0.308641721,7.302675585,34.96133114,4.915369256,23.49618778,1
154.875,48.59076558,-0.285642722,0.12928114,4.153010033,21.97191502,6.746837587,52.23002059,0
95.3671875,50.26832239,1.110711588,1.167954551,144.7065217,76.99977191,-0.397906063,-0.953013285,1
58.5703125,44.24411748,2.74142524,8.888969807,14.9673913,44.35852458,3.427857041,11.75397158,1
19.9609375,34.09646296,5.504910883,31.0998767,125.264214,82.36350068,-0.141533847,-1.150789277,1
12.4765625,27.75449424,7.037477937,52.4585964,130.2658863,70.57405234,-0.176803256,-0.768255982,1
130.8515625,46.12518459,0.044717669,0.094759926,2.673913043,16.93995954,9.129653122,98.66897197,0
60.6171875,36.95290945,1.990752996,6.657364325,20.83946488,55.8778767,2.743936695,6.5001087,1
90.7890625,35.81498734,1.782977038,6.570318095,7.310200669,33.49649205,5.158216099,27.06148552,1
48.625,30.3327896,3.792205006,20.89345627,13.53344482,44.27628428,3.625515223,12.91094164,1
15.1796875,34.18251417,5.571016831,32.60214562,91.51086957,61.85713432,0.5497033,-0.02998197,1
79.0703125,43.38385781,1.584939782,3.885098004,34.2173913,64.41764776,1.718283135,1.680739323,1
95.9140625,38.90794973,0.487542656,1.278809355,0.990802676,9.543024332,18.22715229,433.7960636,0
94.28125,51.19813496,1.184976477,1.473597043,2.756688963,17.59266428,9.543768817,106.0679885,1
158.40625,44.20061466,-0.64592281,0.602676501,119.9673913,94.25210681,-0.403837482,-1.691506229,0
65.28125,37.85889458,2.192432526,8.421129231,64.80936455,78.61079848,0.750128066,-0.821381219,1
14.8046875,31.17166647,6.710202992,46.55366153,106.3595318,54.36439822,0.745579271,0.951048193,1
88.75,34.08972536,0.73562834,3.402142229,2.227424749,14.03763874,9.578280718,120.5609146,0
111.6796875,49.40551804,0.157161814,-0.293963715,2.219899666,15.34800234,9.303789519,105.2101406,0
97.09375,35.54540176,0.375064869,2.368516218,7.705685619,35.38224619,4.9491059,24.45760383,0
48.3203125,36.92812563,3.310540935,14.65000172,7.239966555,33.24544037,5.285693958,28.92600721,1
81.375,38.31815823,1.329683713,3.939896618,21.26588629,49.08861219,2.464339505,5.216196823,1
125.6796875,51.03750667,-0.244517947,-0.227389747,1.857023411,12.00802933,11.21595834,182.9824382,0
7.828125,30.71520119,6.435012012,42.46402931,121.4046823,47.96556853,0.663053339,1.203138762,1
105.140625,36.7161269,1.202375439,3.639246019,31.8361204,59.58570652,1.781491554,1.909746524,1
6.984375,28.56406844,7.454056179,56.35272065,111.9389632,50.6762013,0.802719867,0.627865868,1
97.78125,52.60479682,0.592962349,0.224945217,1.691471572,11.86776194,12.00628519,199.2081619,1
53.2734375,32.41400036,3.773294109,17.97403815,44.4180602,74.49418604,1.570768475,1.119029808,1
75.296875,50.49603316,2.193072134,4.684520017,60.69063545,48.62992059,0.974168479,1.491350698,0
47.03125,36.98097854,3.744839303,16.50953269,71.88043478,73.55964694,0.973483418,-0.141037482,1
120.6484375,43.63065684,0.450775905,0.441551555,3.504180602,21.63278547,8.190560592,74.54125944,0
127.1796875,47.22377473,0.691843155,0.560011013,1.471571906,12.45426528,15.14681544,280.8429042,0
128.28125,45.37498924,0.246967059,0.102127572,1.551839465,14.06749693,11.37280466,149.1299854,0
116.578125,40.04579593,0.145155097,1.061764481,1.87458194,15.65378953,10.20945942,119.4250916,0
108.7109375,38.81167518,0.636641973,1.336401397,3.258361204,22.6477159,8.108096424,70.22644286,0
100.0078125,52.49188867,0.333387566,0.003696498,7.598662207,33.64147183,4.695979492,22.04421935,0
118.203125,47.49496016,0.150438956,0.256522857,7.52173913,33.2985436,4.654896471,21.44761184,0
127.578125,48.2567368,-0.030213347,-0.088678545,2.112876254,16.95650943,9.351440501,96.80530844,0
123.4921875,53.48393393,0.146046787,-0.393701464,2.450668896,18.28820026,9.214121996,95.52388945,0
68.125,35.69948354,1.960779368,7.421007114,3.966555184,24.98589338,7.011637784,51.40636142,1
131.2734375,50.45538172,0.024921179,0.195920133,1.496655518,15.69624358,11.9715492,156.1260881,0
103.703125,51.30520797,0.145222028,-0.139590478,5.329431438,30.86455203,6.217728427,39.32261151,0
101.890625,35.76905838,0.563302536,1.868518235,1.81187291,12.6797666,10.77185353,159.8826524,0
94.8828125,38.39527581,0.484587443,1.854358899,1.955685619,12.76330217,10.47962285,153.6130293,0
70.09375,44.81253269,1.277516001,2.383786223,1.91638796,15.28534718,12.46154934,172.4740624,1
84.2890625,38.72522441,0.533821708,1.800349147,2.16722408,15.94305699,9.864012989,115.332025,0
117.8828125,48.48769514,0.290545273,-0.157954396,1.976588629,14.8618877,10.45333163,131.1554505,0
99.8359375,39.32432798,0.585856718,1.208628068,2.169732441,15.91723326,9.750990636,112.6339385,1
60.15625,31.93069583,3.090685587,15.3087545,10.86705686,43.2616472,4.153655941,16.45841059,1
123.640625,47.27623848,-0.178718976,0.017180457,2.199832776,18.14723414,9.817278966,106.3500082,0
118.46875,52.18266258,0.160420734,-0.150358826,3.413879599,25.24091495,7.708200503,59.73388067,0
54.953125,29.73262607,3.076377733,16.85425894,9.797658863,37.54657123,4.348138651,19.56521718,1
29.6875,51.50284428,3.012862026,8.177625342,74.89297659,75.50350665,0.980612921,-0.325103855,1
68.9140625,37.35409686,0.931108108,3.327492993,1.617056856,15.10881966,11.3106312,145.273798,0
109.7890625,43.09757322,0.313164917,0.536595384,1.193143813,11.80316492,15.61912825,289.2790683,0
127.78125,47.14802778,-0.159473969,0.299721713,3.781772575,22.06220384,6.967673247,53.62233903,0
43.2578125,62.77492609,2.372961027,4.199083392,58.58444816,69.14749922,1.226661999,0.459215959,1
26.2578125,49.60173354,3.175990643,8.806832605,181.7466555,60.77609984,-0.379428078,-1.119171569,1
107.25,47.18613409,0.404841604,0.014689024,4.531772575,24.1417877,6.279773099,43.36348624,0
137.0078125,41.42585547,-0.1151464,0.45914166,1.429765886,11.30110467,13.02145739,234.077558,0
19.8359375,28.73689303,6.0567723,40.80816128,60.21655518,75.93126905,1.1380628,0.132015156,1
80.296875,37.24944617,0.586412649,2.468335932,2.480769231,19.21813172,8.461129431,76.37155861,0
99.0390625,39.98562287,0.6695787,2.276886361,0.964882943,9.944516862,17.04873084,376.808602,1
102.3203125,43.88015169,0.654417288,0.492992714,2.780936455,17.51536844,8.466196458,85.15354745,1
106.546875,45.12895747,0.437613485,0.436072027,2.453177258,16.74494827,8.838838303,95.15095401,0
104.46875,48.2222941,1.153136192,1.282658503,128.6555184,92.01525827,-0.263265774,-1.488859201,1
111.078125,45.00288348,0.466907338,0.802045351,2.724916388,16.65186767,8.559249937,93.78663872,0
144.9375,51.17796004,-0.190337689,-0.18624528,1.724080268,14.12885477,11.63412675,162.1615777,0
112.2890625,52.20709248,0.313801719,-0.170340906,2.632107023,15.98949611,8.805210474,96.11653132,0
32.34375,27.61239461,5.466081293,36.44800254,52.37876254,72.14779181,1.300906485,0.598414701,1
78.328125,44.29836858,0.5877942,0.935323988,4.084448161,22.03456677,6.190415453,42.05771153,0
124.1640625,42.63338945,0.027969008,0.005275787,1.49916388,11.73078017,13.1819051,227.1801311,0
96.0,46.34095786,0.557254734,0.44604695,5.227424749,27.69648778,6.028400478,38.33132343,0
